Order ID,Date,Customer Segment,Region,City,Category,Sub-Category,Product Name,Units Sold,Unit Price,Revenue,Cost,Profit,Shipping Cost,Discount,Delivery Status
ORD-2024,10-07-2023,Small Business,West,City_27,Technology,Phones,Phones - 152,16,38.7,619.2,340.48,167.232,23.28,0.2,On Time
ORD-1002,09-07-2023,Corporate,East,City_9,Technology,Copiers,Copiers - 113,3,431.37,1294.11,955.2,338.91,5.33,0,Late
ORD-1025,09-07-2023,Corporate,West,City_44,Office Supplies,Paper,Paper - 152,17,28.3,481.1,379.1,102,8.18,0,On Time
ORD-1753,09-07-2023,Small Business,Central,City_18,Furniture,Chairs,Chairs - 478,12,384.49,4613.88,3910.8,703.08,24.84,0.1,On Time
ORD-1421,08-07-2023,Corporate,East,City_1,Furniture,Tables,Tables - 720,7,378.39,2648.73,2077.11,571.62,12.82,0.2,On Time
ORD-1970,08-07-2023,Corporate,South,City_43,Technology,Accessories,Accessories - 506,8,266.98,2135.84,1801.2,334.64,5.63,0,On Time
ORD-1507,07-07-2023,Small Business,South,City_46,Office Supplies,Paper,Paper - 488,12,205,2460,2031.96,428.04,27.85,0,Late
ORD-1616,07-07-2023,Corporate,Central,City_13,Technology,Phones,Phones - 164,2,404.5,809,645.34,163.66,25.65,0,On Time
ORD-1704,07-07-2023,Small Business,South,City_5,Furniture,Tables,Tables - 659,19,60.44,1148.36,863.17,285.19,22.72,0,On Time
ORD-1791,07-07-2023,Small Business,West,City_23,Office Supplies,Binders,Binders - 902,7,245.53,1718.71,1128.82,589.89,15.65,0,On Time
ORD-2442,07-07-2023,Consumer,East,City_7,Technology,Accessories,Accessories - 565,18,139.82,2516.76,1453.32,1063.44,8.27,0,Late
ORD-1658,06-07-2023,Small Business,Central,City_22,Office Supplies,Binders,Binders - 898,13,394.98,5134.74,3152.89,1981.85,15.22,0.2,On Time
ORD-1949,05-07-2023,Corporate,South,City_34,Furniture,Tables,Tables - 946,18,130.77,2353.86,1184.4,1169.46,8.44,0,On Time
ORD-2056,04-07-2023,Corporate,South,City_20,Office Supplies,Paper,Paper - 449,17,293.57,4990.69,3131.74,1858.95,27.17,0,On Time
ORD-2098,04-07-2023,Consumer,West,City_10,Technology,Accessories,Accessories - 973,11,122.58,1348.38,691.02,394.416,20.39,0.2,On Time
ORD-2112,04-07-2023,Corporate,West,City_17,Technology,Phones,Phones - 626,11,208.06,2288.66,1644.72,386.364,10.25,0.2,Late
ORD-1226,03-07-2023,Corporate,West,City_36,Office Supplies,Paper,Paper - 794,17,475.06,8076.02,5487.77,2588.25,23.87,0,On Time
ORD-1673,03-07-2023,Consumer,Central,City_26,Technology,Phones,Phones - 989,12,423.05,5076.6,3463.08,968.112,5.14,0.2,On Time
ORD-1053,02-07-2023,Small Business,Central,City_5,Office Supplies,Binders,Binders - 888,3,438.42,1315.26,894.81,420.45,20.05,0.3,On Time
ORD-1453,02-07-2023,Corporate,Central,City_30,Office Supplies,Storage,Storage - 279,2,469,938,638.3,299.7,9.46,0,On Time
ORD-1701,02-07-2023,Corporate,West,City_24,Technology,Phones,Phones - 881,2,52.91,105.82,76.38,17.664,10.22,0.2,On Time
ORD-1906,02-07-2023,Corporate,Central,City_22,Furniture,Tables,Tables - 686,19,434.19,8249.61,4217.43,4032.18,24.07,0.1,On Time
ORD-2410,02-07-2023,Consumer,South,City_23,Furniture,Tables,Tables - 508,2,401.04,802.08,461.04,341.04,10.83,0,On Time
ORD-1183,01-07-2023,Consumer,West,City_4,Furniture,Tables,Tables - 632,12,86.63,1039.56,830.16,209.4,20.49,0,On Time
ORD-1588,30-06-2023,Small Business,Central,City_45,Technology,Accessories,Accessories - 495,16,250.75,4012,3340.64,671.36,15.61,0,On Time
ORD-1856,30-06-2023,Consumer,East,City_33,Office Supplies,Paper,Paper - 692,16,102.58,1641.28,1314.4,326.88,14.5,0,On Time
ORD-1343,29-06-2023,Small Business,East,City_9,Technology,Phones,Phones - 296,5,58.38,291.9,153.7,138.2,7.3,0,On Time
ORD-2487,29-06-2023,Small Business,East,City_30,Technology,Phones,Phones - 632,10,18.62,186.2,109.5,76.7,20.42,0,On Time
ORD-1318,28-06-2023,Corporate,East,City_49,Furniture,Bookcases,Bookcases - 367,8,470.98,3767.84,2907.12,860.72,13.69,0,On Time
ORD-1401,28-06-2023,Small Business,West,City_39,Furniture,Chairs,Chairs - 531,4,96.77,387.08,206.88,180.2,19.98,0.3,On Time
ORD-2292,28-06-2023,Corporate,West,City_43,Furniture,Tables,Tables - 675,13,94.2,1224.6,765.83,458.77,10.1,0,On Time
ORD-1669,27-06-2023,Small Business,Central,City_47,Furniture,Tables,Tables - 593,16,21.86,349.76,217.6,132.16,7,0.1,On Time
ORD-1881,27-06-2023,Consumer,West,City_5,Technology,Copiers,Copiers - 721,4,318.27,1273.08,989.88,283.2,17.97,0,On Time
ORD-1036,26-06-2023,Consumer,East,City_5,Furniture,Bookcases,Bookcases - 243,12,183.9,2206.8,1842.36,364.44,17.06,0.1,On Time
ORD-2343,26-06-2023,Consumer,West,City_3,Technology,Copiers,Copiers - 595,4,353.78,1415.12,922.8,492.32,24.01,0,On Time
ORD-1518,25-06-2023,Consumer,Central,City_48,Technology,Copiers,Copiers - 646,4,277.38,1109.52,820.36,289.16,18.02,0,On Time
ORD-1601,25-06-2023,Corporate,Central,City_7,Office Supplies,Storage,Storage - 650,10,385.91,3859.1,3243.3,615.8,6.78,0,On Time
ORD-1612,25-06-2023,Small Business,East,City_5,Furniture,Bookcases,Bookcases - 540,7,243.78,1706.46,1447.25,259.21,6.85,0.1,Late
ORD-2422,25-06-2023,Small Business,Central,City_48,Furniture,Bookcases,Bookcases - 382,6,96.85,581.1,429.3,151.8,7.08,0,On Time
ORD-1239,24-06-2023,Consumer,East,City_20,Technology,Phones,Phones - 632,5,483.36,2416.8,1852.15,338.79,22.56,0.3,On Time
ORD-1294,24-06-2023,Consumer,South,City_34,Technology,Copiers,Copiers - 996,10,211.81,2118.1,1617.7,500.4,13.19,0,On Time
ORD-2395,24-06-2023,Small Business,West,City_39,Office Supplies,Paper,Paper - 429,9,269.45,2425.05,1793.43,631.62,8.82,0.1,On Time
ORD-1212,23-06-2023,Consumer,East,City_37,Technology,Copiers,Copiers - 693,17,305.86,5199.62,3849.31,1350.31,14.6,0,On Time
ORD-2488,23-06-2023,Consumer,South,City_26,Technology,Copiers,Copiers - 624,19,126.96,2412.24,1374.27,1037.97,27.51,0,On Time
ORD-2174,22-06-2023,Corporate,Central,City_25,Furniture,Chairs,Chairs - 587,4,92.52,370.08,279.32,90.76,17.79,0,On Time
ORD-1547,21-06-2023,Corporate,East,City_41,Technology,Accessories,Accessories - 307,13,480.81,6250.53,5100.42,1150.11,7.42,0.1,On Time
ORD-1641,21-06-2023,Consumer,West,City_4,Technology,Copiers,Copiers - 634,15,26.81,402.15,271.05,131.1,9.57,0,On Time
ORD-2009,21-06-2023,Small Business,East,City_15,Technology,Phones,Phones - 494,16,308.66,4938.56,3105.12,1833.44,25.8,0,On Time
ORD-1094,20-06-2023,Small Business,West,City_42,Technology,Copiers,Copiers - 592,15,403.95,6059.25,4171.5,1887.75,23.45,0.1,On Time
ORD-1353,20-06-2023,Small Business,South,City_18,Furniture,Tables,Tables - 717,6,472.16,2832.96,1651.62,1181.34,24.2,0,On Time
ORD-1497,20-06-2023,Corporate,South,City_45,Technology,Copiers,Copiers - 908,3,154.02,462.06,303.21,158.85,22.32,0.1,Late
ORD-1672,20-06-2023,Consumer,West,City_17,Furniture,Tables,Tables - 690,8,227.49,1819.92,1029.76,790.16,8.71,0.1,On Time
ORD-2087,20-06-2023,Corporate,South,City_14,Technology,Accessories,Accessories - 229,18,438.35,7890.3,4672.62,3217.68,11.61,0,Late
ORD-2485,20-06-2023,Consumer,West,City_26,Technology,Accessories,Accessories - 545,16,221.67,3546.72,1843.84,1702.88,23.91,0,On Time
ORD-1313,19-06-2023,Consumer,Central,City_23,Office Supplies,Storage,Storage - 744,11,418.09,4598.99,2882.88,1716.11,7.75,0.2,Late
ORD-1474,19-06-2023,Corporate,Central,City_24,Furniture,Tables,Tables - 660,6,399.87,2399.22,1264.68,1134.54,19.63,0,On Time
ORD-1663,19-06-2023,Small Business,Central,City_28,Technology,Accessories,Accessories - 700,16,330.9,5294.4,3467.68,1096.032,11.15,0.2,On Time
ORD-2244,19-06-2023,Small Business,East,City_42,Technology,Copiers,Copiers - 362,2,331.84,663.68,514.24,149.44,22,0,Late
ORD-1924,18-06-2023,Small Business,Central,City_37,Technology,Phones,Phones - 905,17,172.29,2928.93,1586.1,1342.83,27.66,0,On Time
ORD-2372,18-06-2023,Consumer,South,City_45,Furniture,Tables,Tables - 217,19,256.93,4881.67,3603.54,1278.13,20.01,0,On Time
ORD-1086,17-06-2023,Consumer,West,City_43,Furniture,Chairs,Chairs - 229,7,290.91,2036.37,1615.53,420.84,24.27,0,On Time
ORD-1211,17-06-2023,Consumer,West,City_27,Furniture,Chairs,Chairs - 252,12,340.56,4086.72,2467.8,1618.92,28.85,0.1,On Time
ORD-1271,17-06-2023,Consumer,East,City_43,Furniture,Bookcases,Bookcases - 990,16,432.69,6923.04,3895.84,3027.2,18.82,0.2,On Time
ORD-1405,17-06-2023,Consumer,Central,City_21,Office Supplies,Storage,Storage - 313,16,320.07,5121.12,3938.72,1182.4,5.28,0.3,On Time
ORD-2073,17-06-2023,Small Business,Central,City_24,Office Supplies,Paper,Paper - 359,1,17.27,17.27,13.53,3.74,24.73,0.2,On Time
ORD-2185,17-06-2023,Consumer,South,City_38,Technology,Phones,Phones - 228,4,220.04,880.16,694,186.16,14.37,0.1,On Time
ORD-2255,17-06-2023,Corporate,South,City_5,Technology,Copiers,Copiers - 320,11,378.97,4168.67,3417.48,450.714,11.35,0.2,On Time
ORD-1683,16-06-2023,Corporate,East,City_25,Furniture,Chairs,Chairs - 991,1,40,40,28.27,11.73,9.17,0.3,On Time
ORD-2294,16-06-2023,Consumer,West,City_22,Office Supplies,Storage,Storage - 985,16,408.68,6538.88,3279.68,3259.2,22.62,0,On Time
ORD-1347,15-06-2023,Corporate,West,City_31,Furniture,Tables,Tables - 852,3,118.41,355.23,224.97,130.26,25.59,0.2,On Time
ORD-1621,15-06-2023,Consumer,Central,City_4,Technology,Phones,Phones - 653,18,91.81,1652.58,896.4,756.18,27.74,0,On Time
ORD-1715,15-06-2023,Corporate,Central,City_49,Furniture,Bookcases,Bookcases - 979,13,413.1,5370.3,3079.96,2290.34,12.92,0,On Time
ORD-2245,15-06-2023,Consumer,South,City_1,Technology,Accessories,Accessories - 865,2,145.68,291.36,171.06,120.3,9.82,0,On Time
ORD-1657,14-06-2023,Small Business,East,City_10,Technology,Copiers,Copiers - 494,15,89.82,1347.3,1056.75,174.33,27.86,0.2,On Time
ORD-2070,14-06-2023,Small Business,East,City_26,Office Supplies,Storage,Storage - 961,7,107.52,752.64,583.59,169.05,29.98,0,On Time
ORD-2155,14-06-2023,Consumer,West,City_43,Technology,Phones,Phones - 265,7,156.54,1095.78,685.65,410.13,20.28,0.1,On Time
ORD-1703,13-06-2023,Corporate,East,City_13,Furniture,Tables,Tables - 555,14,138.4,1937.6,1566.74,370.86,9.91,0.2,On Time
ORD-2214,13-06-2023,Consumer,East,City_13,Furniture,Tables,Tables - 786,5,235.12,1175.6,619.75,555.85,26.97,0.3,On Time
ORD-2297,13-06-2023,Corporate,South,City_1,Office Supplies,Binders,Binders - 975,16,424.44,6791.04,4166.24,2624.8,18.47,0,On Time
ORD-2374,13-06-2023,Small Business,West,City_19,Technology,Copiers,Copiers - 319,16,142.9,2286.4,1757.6,528.8,18.99,0,On Time
ORD-1716,12-06-2023,Corporate,West,City_23,Technology,Copiers,Copiers - 154,6,250.32,1501.92,886.44,369.288,19.43,0.2,On Time
ORD-1079,11-06-2023,Small Business,West,City_47,Technology,Accessories,Accessories - 427,7,332.87,2330.09,1187.13,1142.96,10.78,0,On Time
ORD-1242,11-06-2023,Small Business,West,City_43,Office Supplies,Storage,Storage - 351,6,325.97,1955.82,1248.42,707.4,9.98,0.1,On Time
ORD-1529,11-06-2023,Small Business,Central,City_49,Technology,Accessories,Accessories - 797,3,498.15,1494.45,995.43,299.412,15.8,0.2,On Time
ORD-1728,11-06-2023,Consumer,South,City_46,Furniture,Bookcases,Bookcases - 632,6,39.15,234.9,167.7,67.2,24.85,0,On Time
ORD-2465,11-06-2023,Small Business,South,City_42,Office Supplies,Paper,Paper - 698,5,155.78,778.9,548.8,230.1,12.55,0,On Time
ORD-1179,10-06-2023,Small Business,West,City_10,Technology,Copiers,Copiers - 599,6,495.65,2973.9,2264.7,709.2,28.76,0.1,On Time
ORD-1925,10-06-2023,Small Business,Central,City_45,Technology,Accessories,Accessories - 468,3,126.76,380.28,306.63,44.19,20.77,0.2,On Time
ORD-2089,10-06-2023,Consumer,West,City_32,Technology,Phones,Phones - 389,6,276.34,1658.04,967.26,414.468,18.93,0.2,On Time
ORD-2362,10-06-2023,Small Business,South,City_1,Office Supplies,Storage,Storage - 677,11,349.82,3848.02,1936,1912.02,22.23,0,On Time
ORD-2396,10-06-2023,Small Business,West,City_24,Office Supplies,Storage,Storage - 107,6,161.9,971.4,739.98,231.42,27.07,0,On Time
ORD-1764,09-06-2023,Consumer,South,City_27,Technology,Accessories,Accessories - 327,11,32.67,359.37,213.18,146.19,15.5,0,On Time
ORD-1134,08-06-2023,Corporate,Central,City_11,Furniture,Tables,Tables - 464,14,463.58,6490.12,4240.32,2249.8,26.95,0.2,On Time
ORD-1177,08-06-2023,Small Business,East,City_19,Furniture,Bookcases,Bookcases - 967,14,83.01,1162.14,863.94,298.2,29.55,0.1,On Time
ORD-1636,07-06-2023,Small Business,East,City_17,Furniture,Tables,Tables - 918,9,147.04,1323.36,750.42,572.94,26.64,0,On Time
ORD-1721,07-06-2023,Corporate,South,City_16,Technology,Copiers,Copiers - 354,2,475.6,951.2,496.66,454.54,6.43,0.1,On Time
ORD-2376,07-06-2023,Consumer,Central,City_9,Technology,Accessories,Accessories - 460,8,322.08,2576.64,1758.88,817.76,9.8,0,On Time
ORD-1076,05-06-2023,Consumer,East,City_32,Technology,Phones,Phones - 868,9,82.84,745.56,480.96,264.6,29.92,0,On Time
ORD-1561,05-06-2023,Corporate,West,City_40,Furniture,Tables,Tables - 389,6,155.63,933.78,511.2,422.58,22.44,0,On Time
ORD-2048,05-06-2023,Corporate,Central,City_40,Technology,Copiers,Copiers - 763,5,323.38,1616.9,1184.1,432.8,6.11,0,On Time
ORD-2220,05-06-2023,Corporate,Central,City_30,Office Supplies,Storage,Storage - 783,14,350.39,4905.46,2466.66,2438.8,7.34,0.1,On Time
ORD-1023,04-06-2023,Corporate,West,City_13,Furniture,Chairs,Chairs - 507,9,354.22,3187.98,1995.12,1192.86,25.23,0,On Time
ORD-1393,04-06-2023,Corporate,West,City_3,Furniture,Bookcases,Bookcases - 373,1,287.78,287.78,179.3,108.48,5.6,0.1,On Time
ORD-1600,04-06-2023,Consumer,South,City_24,Furniture,Tables,Tables - 150,1,59.91,59.91,45.23,14.68,14.28,0,On Time
ORD-2460,04-06-2023,Consumer,South,City_30,Technology,Copiers,Copiers - 128,3,427.84,1283.52,931.74,351.78,18.55,0,On Time
ORD-1237,03-06-2023,Corporate,Central,City_1,Office Supplies,Binders,Binders - 732,18,238.81,4298.58,2661.3,1637.28,7.07,0.2,Late
ORD-1696,03-06-2023,Consumer,South,City_29,Furniture,Chairs,Chairs - 294,13,140.78,1830.14,1510.47,319.67,19.49,0,On Time
ORD-1974,03-06-2023,Consumer,East,City_13,Office Supplies,Binders,Binders - 631,5,11.07,55.35,44.9,10.45,21.7,0,On Time
ORD-2022,03-06-2023,Corporate,East,City_41,Office Supplies,Storage,Storage - 419,19,297.96,5661.24,3460.66,2200.58,23.27,0,On Time
ORD-2193,03-06-2023,Consumer,South,City_47,Furniture,Tables,Tables - 547,17,468.23,7959.91,6640.37,1319.54,25.94,0.3,On Time
ORD-1099,02-06-2023,Small Business,Central,City_6,Furniture,Bookcases,Bookcases - 358,19,261.22,4963.18,2882.3,2080.88,10.51,0,On Time
ORD-1859,01-06-2023,Consumer,East,City_5,Furniture,Bookcases,Bookcases - 338,15,12.76,191.4,108.15,83.25,14.08,0,On Time
ORD-1131,31-05-2023,Consumer,East,City_47,Office Supplies,Paper,Paper - 185,8,485.26,3882.08,2068.64,1813.44,16.09,0.1,On Time
ORD-1491,30-05-2023,Consumer,West,City_42,Office Supplies,Storage,Storage - 719,4,412.66,1650.64,905.6,745.04,6.2,0.1,Late
ORD-1950,30-05-2023,Small Business,West,City_46,Office Supplies,Binders,Binders - 844,4,22.91,91.64,69.52,22.12,24.91,0,On Time
ORD-2278,30-05-2023,Corporate,West,City_36,Office Supplies,Binders,Binders - 594,11,493.12,5424.32,2772,2652.32,14.28,0.1,On Time
ORD-1773,29-05-2023,Small Business,Central,City_20,Technology,Phones,Phones - 423,3,282.95,848.85,658.35,190.5,13.1,0,On Time
ORD-1605,28-05-2023,Consumer,South,City_13,Technology,Accessories,Accessories - 962,18,398.42,7171.56,4286.52,2885.04,26.83,0.1,On Time
ORD-1985,28-05-2023,Small Business,Central,City_48,Technology,Phones,Phones - 955,2,368.49,736.98,434.76,302.22,22.27,0,On Time
ORD-2129,27-05-2023,Consumer,Central,City_36,Furniture,Bookcases,Bookcases - 229,15,38.14,572.1,377.1,195,14.7,0.1,On Time
ORD-1754,26-05-2023,Small Business,South,City_19,Technology,Copiers,Copiers - 193,12,39.02,468.24,251.4,216.84,13.53,0,On Time
ORD-2188,26-05-2023,Small Business,West,City_43,Furniture,Tables,Tables - 483,8,310.59,2484.72,1600.64,884.08,29.88,0.1,Late
ORD-2341,26-05-2023,Consumer,East,City_34,Office Supplies,Storage,Storage - 954,5,74.21,371.05,230.1,140.95,7.45,0.1,On Time
ORD-1126,25-05-2023,Consumer,West,City_11,Office Supplies,Storage,Storage - 386,5,14.42,72.1,50.9,21.2,14.92,0,On Time
ORD-1662,25-05-2023,Consumer,West,City_46,Furniture,Chairs,Chairs - 392,12,45.27,543.24,320.4,222.84,17,0.1,On Time
ORD-2001,25-05-2023,Consumer,South,City_49,Office Supplies,Binders,Binders - 318,15,26.37,395.55,210.45,185.1,13.37,0,On Time
ORD-2198,25-05-2023,Corporate,Central,City_48,Technology,Phones,Phones - 330,9,269.33,2423.97,1220.4,1203.57,14.97,0,On Time
ORD-2413,25-05-2023,Small Business,East,City_2,Office Supplies,Storage,Storage - 612,14,357.1,4999.4,3655.26,1344.14,12.28,0,On Time
ORD-1419,24-05-2023,Small Business,West,City_24,Office Supplies,Storage,Storage - 617,10,277.5,2775,2287.1,487.9,24.63,0.2,On Time
ORD-1450,24-05-2023,Consumer,West,City_26,Technology,Accessories,Accessories - 260,16,245.34,3925.44,2871.84,1053.6,7.82,0,On Time
ORD-1152,23-05-2023,Consumer,South,City_3,Office Supplies,Storage,Storage - 233,17,67.02,1139.34,895.56,243.78,26.95,0,On Time
ORD-1524,23-05-2023,Corporate,West,City_42,Furniture,Bookcases,Bookcases - 725,4,317.11,1268.44,699.08,569.36,10.88,0.2,On Time
ORD-1775,23-05-2023,Small Business,South,City_41,Office Supplies,Binders,Binders - 192,15,208.75,3131.25,2310.3,820.95,19.84,0,On Time
ORD-2470,23-05-2023,Consumer,East,City_38,Technology,Accessories,Accessories - 156,8,468.86,3750.88,2255.44,1495.44,13.45,0.1,Late
ORD-1200,22-05-2023,Corporate,South,City_48,Technology,Copiers,Copiers - 761,14,244.74,3426.36,1734.74,1691.62,5.68,0,Late
ORD-1676,22-05-2023,Consumer,South,City_16,Furniture,Tables,Tables - 770,17,418.87,7120.79,5636.52,1484.27,12.29,0.1,On Time
ORD-1880,22-05-2023,Corporate,East,City_13,Furniture,Tables,Tables - 797,10,254.99,2549.9,1400.7,1149.2,21.19,0,On Time
ORD-1947,22-05-2023,Small Business,East,City_19,Office Supplies,Storage,Storage - 401,15,97.77,1466.55,786.3,680.25,15.9,0,On Time
ORD-2187,22-05-2023,Small Business,Central,City_15,Technology,Copiers,Copiers - 757,7,31.26,218.82,114.52,104.3,7.62,0,On Time
ORD-2352,22-05-2023,Corporate,West,City_1,Furniture,Bookcases,Bookcases - 370,18,388.94,7000.92,5556.06,1444.86,24.02,0,On Time
ORD-1077,21-05-2023,Small Business,West,City_2,Technology,Copiers,Copiers - 274,17,27.91,474.47,315.69,158.78,6.64,0,On Time
ORD-1139,21-05-2023,Corporate,West,City_42,Office Supplies,Binders,Binders - 243,4,135.82,543.28,325.8,217.48,25.08,0,On Time
ORD-1559,21-05-2023,Corporate,South,City_43,Furniture,Chairs,Chairs - 948,19,287.59,5464.21,3974.42,1489.79,16.5,0,On Time
ORD-1896,21-05-2023,Small Business,South,City_13,Technology,Copiers,Copiers - 883,16,361.35,5781.6,3061.28,1632.192,22.97,0.2,On Time
ORD-1333,20-05-2023,Corporate,Central,City_39,Furniture,Chairs,Chairs - 238,8,147.71,1181.68,662.56,519.12,25.04,0,On Time
ORD-2006,20-05-2023,Consumer,Central,City_6,Furniture,Chairs,Chairs - 974,5,66.27,331.35,276.6,54.75,21.16,0,On Time
ORD-2286,20-05-2023,Small Business,South,City_18,Technology,Accessories,Accessories - 922,14,324.93,4549.02,3003.7,927.192,28.15,0.2,On Time
ORD-1063,19-05-2023,Consumer,South,City_2,Technology,Copiers,Copiers - 267,1,190.92,190.92,125.82,65.1,18.72,0,On Time
ORD-1539,19-05-2023,Corporate,Central,City_32,Furniture,Bookcases,Bookcases - 291,16,147.83,2365.28,1523.04,842.24,5.49,0,On Time
ORD-1052,18-05-2023,Corporate,South,City_23,Furniture,Chairs,Chairs - 210,2,314.19,628.38,390.6,237.78,19.49,0,On Time
ORD-1589,18-05-2023,Small Business,Central,City_30,Furniture,Chairs,Chairs - 704,4,227.41,909.64,738.6,171.04,8.63,0,On Time
ORD-2091,18-05-2023,Corporate,Central,City_2,Technology,Accessories,Accessories - 518,11,208.14,2289.54,1326.16,963.38,19.37,0,On Time
ORD-1238,17-05-2023,Corporate,South,City_26,Technology,Copiers,Copiers - 570,13,216.97,2820.61,1782.82,622.674,21.88,0.2,On Time
ORD-1382,17-05-2023,Small Business,East,City_43,Technology,Copiers,Copiers - 709,12,242.34,2908.08,1521.96,1386.12,12.39,0,Late
ORD-1571,17-05-2023,Small Business,East,City_34,Office Supplies,Storage,Storage - 251,15,166.66,2499.9,2009.55,490.35,13.75,0.2,On Time
ORD-2023,17-05-2023,Consumer,East,City_25,Office Supplies,Binders,Binders - 759,2,222.1,444.2,252.84,191.36,7.9,0,On Time
ORD-2205,17-05-2023,Consumer,West,City_41,Office Supplies,Binders,Binders - 166,10,176.12,1761.2,1232.8,528.4,21.48,0,On Time
ORD-1627,16-05-2023,Small Business,Central,City_20,Technology,Accessories,Accessories - 238,17,144.3,2453.1,1914.37,538.73,27.58,0,On Time
ORD-2164,16-05-2023,Small Business,West,City_1,Furniture,Bookcases,Bookcases - 984,14,40.28,563.92,391.86,172.06,29.14,0,On Time
ORD-2373,16-05-2023,Corporate,Central,City_31,Furniture,Tables,Tables - 988,3,87.89,263.67,136.2,127.47,19.55,0,On Time
ORD-2440,16-05-2023,Consumer,East,City_27,Furniture,Bookcases,Bookcases - 581,17,196.99,3348.83,2011.95,1336.88,13.71,0,On Time
